,Sku,ItemName,Category,UnitPrice,ItemId,Collection,Availability,Color,Gender,Description,Composition
1306,A20212311125011496,2-PLY SUPER GEELONG WOOL CREW NECK,['Maglieria'],110.0,1306,Fall-Winter,0,496,Men,crew neck sweater in 2ply super geelong wool with contrast color details on neckline and cuffs a versatile and refined garment a classic of the male wardrobe perfect if you wear it alone or with a coat during the cold winter days fashion fit,wool
1307,A20215810415542585,CASHMERE HOODIE CARDIGAN,"['Cashmere', 'Maglieria', 'Giacche']",340.0,1307,Fall-Winter,0,585,Men,sweatshirtstyle hooded cardigan in pure cashmere with twoways zip closure a precious and versatile garment fashion fit,cashmere
1308,A20215512619690184,CASHMERE BLEND MOCK ZIP,"['Cashmere', 'Maglieria', 'Polo, Camicie e T-shirt']",130.0,1308,Fall-Winter,0,184,Men,mock zip sweater in cashmere blend an evergreen male wardrobe perfect worn with a tshirt for a casual look or with a shirt for a more formal style,cashmere
1309,A20215810415542484,CASHMERE HOODIE CARDIGAN,"['Cashmere', 'Maglieria', 'Giacche']",575.83,1309,Fall-Winter,0,484,Men,sweatshirtstyle hooded cardigan in pure cashmere with twoways zip closure a precious and versatile garment fashion fit,cashmere
1310,A20215422014200221,MERINOS WOOL CREW NECK,['Maglieria'],150.0,1310,Fall-Winter,0,221,Women,crew neck sweater in pure merino wool thanks to the warm yarn and the thin texture it is a versatile garment perfect worn alone or under a jacket for a refined style even in the workplace a musthave garment in the womens winter wardrobe,wool
1311,A20211324212843058,3-PLY CABLE CREW NECK,"['Cashmere', 'Maglieria']",170.0,1311,Fall-Winter,0,058,Women,cable knit crew neck sweater in 3ply cashmere blend a warm and soft garment to wear on cold winter evenings,cashmere
1312,A20211324412844108,BOAT NECK WITH BUTTONS,"['Cashmere', 'Maglieria']",165.0,1312,Fall-Winter,0,108,Women,boat neck stitch sweater in 3ply cashmere blend with 6button closure on the back the knitted decoration on the front hem and on the sleeves makes the garment refined perfect to wear both on jeans and classic trousers,cashmere
1313,A20215510719674589,MOCK ZIP WITH ALCANTARA PROFILES AND PATCHES  ,['Cashmere'],165.0,1313,Fall-Winter,0,589,Men,mock zip in cashmere blend with hidden placket and zip profiles in alcantara this garment has a contemporary allure a fashion fit that is perfect to wear with a shirt fashion fit,cashmere
1314,A20215420314200558,MERINOS WOOL V NECK,['Maglieria'],150.0,1314,Fall-Winter,0,558,Women,vneck stitch sweater in pure merino wool the fit softly outlines the shapes making the garment comfortable and fashionable perfect for all types of combinations even with a jacket,wool
1315,A20211328014280558,REVERSIBLE BOMBER JACKET,"['Maglieria', 'Capispalla', 'Giacche']",320.0,1315,Fall-Winter,0,558,Women,reversible bomberstyle jacket in 3ply pure merino wool and nylon with ecological padding the twoways zip closure and the welt pockets on both sides increase comfort and practicality warm and versatile it is a model that combines two garments in one to easily adapt to refined or casual looks,wool
1316,A20215420312500570,CASHMERE V NECK,"['Cashmere', 'Maglieria', 'I classici']",232.55,1316,Fall-Winter,0,570,Women,pure cashmere sweater with wide vneck a classic garment to be used as a passepartout to compose any desired style,cashmere
1317,A20212411824602598,RAIN WOOL IDRO-STOP MOCK NECK,['Maglieria'],269.34,1317,Fall-Winter,0,598,Men,pearl knit mock neck in rain wool this modern yarn is characterized by an idrostop treatment that makes garments water resistance the teflon fabric protector applied by zegna baruffa lane borgosesia on this yarn coats each fibre with an invisible barrier through this treatment garments can be considered high water resistance in all conditions and as a result they are also protected against dry dirt and the absorption of liquid substances whether water or oil based teflon fabric protector increases the stain resistance of the fabric protecting and preserving its original appearance colour handfeel lightness and breathability fibers that have been treated with teflon coated are perfect and offer exceptional performances of mechanical resistance and colour fastness giving the garment an increased value these characteristics remain intact for lots of washes in water or drycleaning fashion fit,wool
1318,A20212413224602488,RAIN WOOL MOCK ZIP,['Maglieria'],155.0,1318,Fall-Winter,0,488,Men,pearl knit mock neck sweater with zip in rain wool this modern yarn is characterized by an idrostop treatment that makes garments water resistance the teflon fabric protector applied by zegna baruffa lane borgosesia on this yarn coats each fibre with an invisible barrier through this treatment garments can be considered high water resistance in all conditions and as a result they are also protected against dry dirt and the absorption of liquid substances whether water or oil basedteflon fabric protector increases the stain resistance of the fabric protecting and preserving its original appearance colour handfeel lightness and breathability fibres that have been treated with teflon coated are perfect and offer exceptional performances of mechanical resistance and colour fastness giving the garment an increased value these characteristics remain intact for lots of washes in water or drycleaning fashion fit,wool
1319,A20212314324620051,CITYFY JACKET WITH NYLON DETAILS,"['Maglieria', 'Capispalla', 'Giacche']",306.55,1319,Fall-Winter,0,051,Men,pearl knit rain wool citify jacket the twoways zip closure and the nylon inserts with ecological padding on shoulder and elbows make the garment comfortable and practical perfect to be worn even during the wettest days the qualities of rain wool the latest generation yarn characterized by a hydrostop technology that makes the garment waterrepellent are combined with a new concept of urban style created for the citizen of the world who wants real challenges research detail innovation and character fashion fit,wool
1320,A20211324412844212,BOAT NECK WITH BUTTONS,"['Cashmere', 'Maglieria']",165.0,1320,Fall-Winter,0,212,Women,boat neck stitch sweater in 3ply cashmere blend with 6button closure on the back the knitted decoration on the front hem and on the sleeves makes the garment refined perfect to wear both on jeans and classic trousers,cashmere
1321,A20215726014260163,CREW NECK WITH PROFILES,['Maglieria'],125.0,1321,Fall-Winter,0,163,Women,stitch crew neck sweater in pure merino wool with contrasting color details on neckline and cuffs the comfortable fit makes the garment perfect whether worn with jeans or classic trousers,wool
1322,P20225516715590098,CASHMERE CREW NECK   ,"['Cashmere', 'I classici', 'Maglieria, Giacche']",1.0,1322,Spring-Summer,0,098,Men,crew neck sweater in pure cashmere warm soft to the touch and adaptable its an evergreen of mens winter wardrobe fashion fit,cashmere
1323,P20225515714290598,TURTLE NECK MERINOS WOOL  ,"['I classici', 'Maglieria, Giacche']",125.0,1323,Spring-Summer,0,598,Men,turtleneck sweater in extrafine merino wool its a casual and basic garment perfect to create every desired combination the most fashionable people can worn it with a shirt showing the collar while to have a more elegant look it can be worn with a jacket fashion fit,wool
1324,P20225514422792914,VINTAGE FULL ZIP,"['Maglieria, Giacche', 'Vintage']",200.0,1324,Spring-Summer,0,914,Men,cardigan made of extra fine vintage merino wool the dye with the délavé effect on cuffs and collar gives a new allure to this classic garment making it contemporary and versatile warm and lightweight thanks to the zipper with double slider it is a comfortable garment perfect to wear even with a shirt fashion fit,wool
1325,A20211328114280089,REVERSIBLE JACKET WITH ECO-PADDING,"['Maglieria', 'Capispalla', 'Giacche']",365.0,1325,Fall-Winter,0,089,Women,hodded reversible bomberstyle jacket in 3ply merino wool and nylon with ecological padding the twoways zip closure and the welt pockets on both sides increase comfort and practicality warm and versatile it is a model that combines two garments in one to easily adapt to refined or casual looks,wool
1326,P20225511515590098,PURE CASHMERE V NECK  ,"['Cashmere', 'Maglieria']",335.0,1326,Spring-Summer,0,098,Men,v neck sweater in pure cashmere warm soft to the touch and adaptable its an evergreen of mens winter wardrobe fashion fit,cashmere
1327,P20225511522792905,VINTAGE MERINOS V NECK,"['Maglieria', 'Vintage']",145.0,1327,Spring-Summer,0,905,Men,v neck in merino vintage wool the délavé effect on the neck and cuffs gives a new allure to this classic garment making it more contemporary and versatile it is extremely warm and lightweight perfect worn on its own or under one of our jackets for a casual and more sought after style fashion fit,wool
1328,P20225511522792989,VINTAGE MERINOS V NECK,"['Maglieria', 'Vintage']",145.0,1328,Spring-Summer,0,989,Men,v neck in merino vintage wool the délavé effect on the neck and cuffs gives a new allure to this classic garment making it more contemporary and versatile it is extremely warm and lightweight perfect worn on its own or under one of our jackets for a casual and more sought after style fashion fit,wool
1329,P20225515714290098,TURTLE NECK MERINOS WOOL  ,"['I classici', 'Maglieria, Giacche']",125.0,1329,Spring-Summer,0,098,Men,turtleneck sweater in extrafine merino wool its a casual and basic garment perfect to create every desired combination the most fashionable people can worn it with a shirt showing the collar while to have a more elegant look it can be worn with a jacket fashion fit,wool
1330,P20225516722792607,VINTAGE MERINOS CREW NECK ,"['Maglieria, Giacche', 'Vintage']",145.0,1330,Spring-Summer,0,607,Men,crew neck in merino vintage wool the délavé effect on the neck and cuffs gives a new allure to this classic garment making it more contemporary and versatile it is extremely warm and lightweight perfect worn on its own or under one of our jackets for a casual and more sought after style fashion fit,wool
1331,P20225511514290098,MERINOS WOOL V NECK,"['I classici', 'Maglieria, Giacche']",102.46,1331,Spring-Summer,0,098,Men,vneck sweater in extrafine merino wool it is extremely warm and lightweight perfect for a casual outfit or under one of our jackets for a more sought after style fashion fit,wool
1332,P20225516714290071,MERINOS WOOL CREW NECK,"['I classici', 'Maglieria, Giacche']",125.0,1332,Spring-Summer,0,071,Men,crew neck in extrafine merino wool its warm and lightweight a classical garment of mens wardrobe a fashion fit perfect to wear on its own or under a coat or jacket,wool
1333,P20225515714290099,TURTLE NECK MERINOS WOOL  ,"['I classici', 'Maglieria, Giacche']",125.0,1333,Spring-Summer,0,099,Men,turtleneck sweater in extrafine merino wool its a casual and basic garment perfect to create every desired combination the most fashionable people can worn it with a shirt showing the collar while to have a more elegant look it can be worn with a jacket fashion fit,wool
1334,P20225511522792607,VINTAGE MERINOS V NECK,"['Maglieria', 'Vintage']",145.0,1334,Spring-Summer,0,607,Men,v neck in merino vintage wool the délavé effect on the neck and cuffs gives a new allure to this classic garment making it more contemporary and versatile it is extremely warm and lightweight perfect worn on its own or under one of our jackets for a casual and more sought after style fashion fit,wool
1335,P20225515714290285,TURTLE NECK MERINOS WOOL  ,"['I classici', 'Maglieria, Giacche']",125.0,1335,Spring-Summer,0,285,Men,turtleneck sweater in extrafine merino wool its a casual and basic garment perfect to create every desired combination the most fashionable people can worn it with a shirt showing the collar while to have a more elegant look it can be worn with a jacket fashion fit,wool
1336,P20225818214296140,MERINOS WOOL WAISTCOAT,"['I classici', 'Maglieria, Giacche']",155.0,1336,Spring-Summer,0,140,Men,waistcoat in extralight merino wool featuring a sixbutton closure its a warm and adaptable garment an evergreen that creates the desired combination from the most classic to the most extravagant look always bringing out a touch of class,wool
1337,P20225511214200099,WOOL POLO CLASSIC FIT,"['Maglieria', 'I classici', 'Polo, Camicie e T-shirt', 'Polo, Camicie e Top']",150.0,1337,Spring-Summer,0,099,Men,long sleeve merinos extrafine polo sweater this classic garment takes inspiration from the polished poloshirts using the typical small collar perfect for the office and leisure time it completes with elegance every outfit classic fit,wool
1338,P20225516722792606,VINTAGE MERINOS CREW NECK ,"['Maglieria, Giacche', 'Vintage']",145.0,1338,Spring-Summer,0,606,Men,crew neck in merino vintage wool the délavé effect on the neck and cuffs gives a new allure to this classic garment making it more contemporary and versatile it is extremely warm and lightweight perfect worn on its own or under one of our jackets for a casual and more sought after style fashion fit,wool
1339,P20225810122793706,VINTAGE MERINOS CARDIGAN ,"['Maglieria, Giacche', 'Vintage']",180.0,1339,Spring-Summer,0,706,Men,cardigan in 100 extra fine merino wool featuring a sixbutton closure the délavé effect gives a new allure to this classic garment making it more contemporary its warm and adaptable an evergreen that creates the desired combination from the most classic to the most extravagant look always bringing out a touch of class fashion fit,wool
1340,P20225516715590072,CASHMERE CREW NECK   ,"['Cashmere', 'I classici', 'Maglieria, Giacche']",0.68,1340,Spring-Summer,0,072,Men,crew neck sweater in pure cashmere warm soft to the touch and adaptable its an evergreen of mens winter wardrobe fashion fit,cashmere
1341,P20225511515590030,PURE CASHMERE V NECK  ,"['Cashmere', 'Maglieria']",0.68,1341,Spring-Summer,0,030,Men,v neck sweater in pure cashmere warm soft to the touch and adaptable its an evergreen of mens winter wardrobe fashion fit,cashmere
1342,P20225511515590072,PURE CASHMERE V NECK  ,"['Cashmere', 'Maglieria']",0.68,1342,Spring-Summer,0,072,Men,v neck sweater in pure cashmere warm soft to the touch and adaptable its an evergreen of mens winter wardrobe fashion fit,cashmere
1343,P20225516714290140,MERINOS WOOL CREW NECK,"['I classici', 'Maglieria, Giacche']",125.0,1343,Spring-Summer,0,140,Men,crew neck in extrafine merino wool its warm and lightweight a classical garment of mens wardrobe a fashion fit perfect to wear on its own or under a coat or jacket,wool
1344,P20225515714290140,TURTLE NECK MERINOS WOOL  ,"['I classici', 'Maglieria, Giacche']",125.0,1344,Spring-Summer,0,140,Men,turtleneck sweater in extrafine merino wool its a casual and basic garment perfect to create every desired combination the most fashionable people can worn it with a shirt showing the collar while to have a more elegant look it can be worn with a jacket fashion fit,wool
1345,P20225514422792905,VINTAGE FULL ZIP,"['Maglieria, Giacche', 'Vintage']",200.0,1345,Spring-Summer,0,905,Men,cardigan made of extra fine vintage merino wool the dye with the délavé effect on cuffs and collar gives a new allure to this classic garment making it contemporary and versatile warm and lightweight thanks to the zipper with double slider it is a comfortable garment perfect to wear even with a shirt fashion fit,wool
1346,P20225516722792706,VINTAGE MERINOS CREW NECK ,"['Maglieria, Giacche', 'Vintage']",179.7,1346,Spring-Summer,0,706,Men,crew neck in merino vintage wool the délavé effect on the neck and cuffs gives a new allure to this classic garment making it more contemporary and versatile it is extremely warm and lightweight perfect worn on its own or under one of our jackets for a casual and more sought after style fashion fit,wool
1347,A20212321336413070,KNIT STITCH CREW NECK,['Maglieria'],155.0,1347,Fall-Winter,0,070,Women,knit stitch crew neck sweater in 2ply mixed alpaca wool a warm and soft garment perfect for cold winter days,wool
1348,A20215420612500058,CASHMERE TURTLENECK,"['Cashmere', 'Maglieria', 'I classici']",185.0,1348,Fall-Winter,0,058,Women,turtleneck sweater in pure cashmere a classic garment to be used as a passepartout to compose any desired style,cashmere
1349,P20225810122793308,VINTAGE MERINOS CARDIGAN ,"['Maglieria, Giacche', 'Vintage']",180.0,1349,Spring-Summer,0,308,Men,cardigan in 100 extra fine merino wool featuring a sixbutton closure the délavé effect gives a new allure to this classic garment making it more contemporary its warm and adaptable an evergreen that creates the desired combination from the most classic to the most extravagant look always bringing out a touch of class fashion fit,wool
1350,P20225511522792706,VINTAGE MERINOS V NECK,"['Maglieria', 'Vintage']",269.34,1350,Spring-Summer,0,706,Men,v neck in merino vintage wool the délavé effect on the neck and cuffs gives a new allure to this classic garment making it more contemporary and versatile it is extremely warm and lightweight perfect worn on its own or under one of our jackets for a casual and more sought after style fashion fit,wool
1351,P20225515714290597,TURTLE NECK MERINOS WOOL  ,"['I classici', 'Maglieria, Giacche']",158.56,1351,Spring-Summer,0,597,Men,turtleneck sweater in extrafine merino wool its a casual and basic garment perfect to create every desired combination the most fashionable people can worn it with a shirt showing the collar while to have a more elegant look it can be worn with a jacket fashion fit,wool
1352,A20211324212843598,3-PLY CABLE CREW NECK,"['Cashmere', 'Maglieria']",170.0,1352,Fall-Winter,0,598,Women,cable knit crew neck sweater in 3ply cashmere blend a warm and soft garment to wear on cold winter evenings,cashmere
1353,A20211328114280099,REVERSIBLE JACKET WITH ECO-PADDING,"['Maglieria', 'Capispalla', 'Giacche']",365.0,1353,Fall-Winter,0,099,Women,hodded reversible bomberstyle jacket in 3ply merino wool and nylon with ecological padding the twoways zip closure and the welt pockets on both sides increase comfort and practicality warm and versatile it is a model that combines two garments in one to easily adapt to refined or casual looks,wool
1354,A20212321023410099,CABLE CREW NECK,"['Maglieria', 'I classici']",165.0,1354,Fall-Winter,0,099,Women,cable knit crew neck sweater in viscose and 2ply wool a classic piece of womens winter wardrobe perfect for all occasions,viscose
1355,P20225511514290099,MERINOS WOOL V NECK,"['I classici', 'Maglieria, Giacche']",125.0,1355,Spring-Summer,0,099,Men,vneck sweater in extrafine merino wool it is extremely warm and lightweight perfect for a casual outfit or under one of our jackets for a more sought after style fashion fit,wool
1356,P20225511522792012,VINTAGE MERINOS V NECK,"['Maglieria', 'Vintage']",145.0,1356,Spring-Summer,0,012,Men,v neck in merino vintage wool the délavé effect on the neck and cuffs gives a new allure to this classic garment making it more contemporary and versatile it is extremely warm and lightweight perfect worn on its own or under one of our jackets for a casual and more sought after style fashion fit,wool
1357,P20225818214296598,MERINOS WOOL WAISTCOAT,"['I classici', 'Maglieria, Giacche']",155.0,1357,Spring-Summer,0,598,Men,waistcoat in extralight merino wool featuring a sixbutton closure its a warm and adaptable garment an evergreen that creates the desired combination from the most classic to the most extravagant look always bringing out a touch of class,wool
1358,P20225512714290598,MERINOS WOOL SLIP OVER ,"['I classici', 'Maglieria, Giacche']",125.0,1358,Spring-Summer,0,598,Men,vneck slip over in extrafine merino wool for more fashionable people this garment is perfect worn with a tshirt to create a more classic look it can be worn with a shirt its perfect for every occasion for the most formal and for the leisure time,wool
1359,P20225516722792905,VINTAGE MERINOS CREW NECK ,"['Maglieria, Giacche', 'Vintage']",145.0,1359,Spring-Summer,0,905,Men,crew neck in merino vintage wool the délavé effect on the neck and cuffs gives a new allure to this classic garment making it more contemporary and versatile it is extremely warm and lightweight perfect worn on its own or under one of our jackets for a casual and more sought after style fashion fit,wool
1360,P20225515714290071,TURTLE NECK MERINOS WOOL  ,"['I classici', 'Maglieria, Giacche']",125.0,1360,Spring-Summer,0,071,Men,turtleneck sweater in extrafine merino wool its a casual and basic garment perfect to create every desired combination the most fashionable people can worn it with a shirt showing the collar while to have a more elegant look it can be worn with a jacket fashion fit,wool
1361,P20225516722792012,VINTAGE MERINOS CREW NECK ,"['Maglieria, Giacche', 'Vintage']",145.0,1361,Spring-Summer,0,012,Men,crew neck in merino vintage wool the délavé effect on the neck and cuffs gives a new allure to this classic garment making it more contemporary and versatile it is extremely warm and lightweight perfect worn on its own or under one of our jackets for a casual and more sought after style fashion fit,wool
1362,P20225516714290598,MERINOS WOOL CREW NECK,"['I classici', 'Maglieria, Giacche']",125.0,1362,Spring-Summer,0,598,Men,crew neck in extrafine merino wool its warm and lightweight a classical garment of mens wardrobe a fashion fit perfect to wear on its own or under a coat or jacket,wool
1363,P20225511118190598,FULL ZIP IN COTONE,"['Maglieria', 'Giacche']",170.0,1363,Spring-Summer,0,598,Men,pure cotton cardigan with a double slider zip a garment easy to combine perfect for your office attire if paired with a longsleeved shirt or polo or during leisure time if layered with a tshirt fashion fit,cotton
1364,P20225712217112598,TRAVEL WOOL KNIT JACKET,"['Maglieria', 'I classici', 'Capispalla', 'Giacche']",435.0,1364,Spring-Summer,0,598,Men,travel wool knit fabric jacket with classic revers side patch pockets and twobutton closure travel wool is a machinewashable and tumblerdry extrafine merino yarn stainresistant with ecoidro treatment and thanks to the tight and narrow weave of the yarn it is extremely resistant to wear and pilling fashion fit,wool
1365,P20225516718190099,COTTON CREW NECK  ,['Maglieria'],125.0,1365,Spring-Summer,0,099,Men,pure cotton crew neck an essential every man should own perfect to be worn by itself or layered with one of our jackets fashion fit,cotton
1366,P20225516718190598,COTTON CREW NECK  ,['Maglieria'],125.0,1366,Spring-Summer,0,598,Men,pure cotton crew neck an essential every man should own perfect to be worn by itself or layered with one of our jackets fashion fit,cotton
1367,P20224315420731099,ULTRALIGHT KNIT T-SHIRT,"['Maglieria', 'I classici', 'Polo, Camicie e T-shirt']",180.0,1367,Spring-Summer,0,099,Men,shortsleeved knit tshirt in extra fine fresh cotton a classic comfy and versatile garment perfect to be worn with a knitted jacket a cardigan or simply by itself fashion fit,cotton
1368,P20224315420731598,ULTRALIGHT KNIT T-SHIRT,"['Maglieria', 'I classici', 'Polo, Camicie e T-shirt']",180.0,1368,Spring-Summer,0,598,Men,shortsleeved knit tshirt in extra fine fresh cotton a classic comfy and versatile garment perfect to be worn with a knitted jacket a cardigan or simply by itself fashion fit,cotton
1369,P20225715720642598,SKIPPER KNIT POLO RICE STITCH,"['Polo, Camicie e T-shirt', 'Polo, Camicie e Top']",185.0,1369,Spring-Summer,0,598,Men,fresh cotton skipper shortsleeved polo shirt the contrasting color details on the collar and the rice stitch contribute to make the garment even trendier perfect for a wide variety of styles from formal attire if layered with a knit jacket to casual looks if paired with bermuda shorts fashion fit,cotton
1370,A20211328014280099,REVERSIBLE BOMBER JACKET,"['Maglieria', 'Capispalla', 'Giacche']",265.0,1370,Fall-Winter,0,099,Women,reversible bomberstyle jacket in 3ply pure merino wool and nylon with ecological padding the twoways zip closure and the welt pockets on both sides increase comfort and practicality warm and versatile it is a model that combines two garments in one to easily adapt to refined or casual looks,wool
1371,P20226012074002099,MERCERIZED COTTON JERSEY SHIRT,"['Polo, Camicie e T-shirt', 'Polo, Camicie e Top']",160.0,1371,Spring-Summer,0,099,Men,mercerized cotton jersey shirt with rounded hem this exquisite cotton boasts unique features such as shine softness and silk effect the french collar makes it appropriate for both sophisticated and trendy outfits fashion fit,cotton
1372,P20225511514290071,MERINOS WOOL V NECK,"['I classici', 'Maglieria, Giacche']",125.0,1372,Spring-Summer,0,071,Men,vneck sweater in extrafine merino wool it is extremely warm and lightweight perfect for a casual outfit or under one of our jackets for a more sought after style fashion fit,wool
1373,P20225725212552598,CARDIGAN WITH HOOD,"['Cashmere', 'Maglieria', 'Giacche']",385.0,1373,Spring-Summer,0,598,Women,pure cashmere stockinette hooded cardigan with side shoulder and sleeves with reverse stitching the side pockets and the zip closure with double slider increase practicality and comfort making the item perfect for sporty and refined looks,cashmere
1374,P20225729612557001,CASHMERE V NECK WITH POCKETS AND BUTTONS,"['Cashmere', 'Maglieria']",295.0,1374,Spring-Summer,0,001,Women,cashmere v neck with pockets on the front the three decorative buttons on the back with curling make the garment precious and contemporary,cashmere
1375,P20225711920615099,KNITTED POLO FRESH COTTON,"['Maglieria', 'I classici', 'Polo, Camicie e T-shirt', 'Polo, Camicie e Top']",185.0,1375,Spring-Summer,0,099,Men,fresh cotton knit shortsleeved polo featuring a threebutton closure a timeless staple perfect for a sporty outfit layered with a jacket it creates a modern formal look with an easyurban appeal fashion fit,cotton
1376,P20225711320625140,CABLE KNIT POLO,"['Polo, Camicie e T-shirt', 'Polo, Camicie e Top']",215.0,1376,Spring-Summer,0,140,Men,fresh cotton shortsleeved knitted polo shirt with cable knitting and contrasting colour details on the collar sleeve edging and bottom hem a british style piece perfect to wear with a knitted jacket for a street and fashionable look fashion fit,cotton
1377,P20225715720642140,SKIPPER KNIT POLO RICE STITCH,"['Polo, Camicie e T-shirt', 'Polo, Camicie e Top']",185.0,1377,Spring-Summer,0,140,Men,fresh cotton skipper shortsleeved polo shirt the contrasting color details on the collar and the rice stitch contribute to make the garment even trendier perfect for a wide variety of styles from formal attire if layered with a knit jacket to casual looks if paired with bermuda shorts fashion fit,cotton
1378,P20225516714290098,MERINOS WOOL CREW NECK,"['I classici', 'Maglieria, Giacche']",125.0,1378,Spring-Summer,0,098,Men,crew neck in extrafine merino wool its warm and lightweight a classical garment of mens wardrobe a fashion fit perfect to wear on its own or under a coat or jacket,wool
1379,P20225719120660002,RIBBED SKIPPER POLO,"['Polo, Camicie e T-shirt', 'Vintage', 'Polo, Camicie e Top']",343.64,1379,Spring-Summer,0,002,Men,shortsleeved skipper polo shirt in fresh cotton the vertical ribbing gives the garment a retro type of elegance and also allows for easy combinations with a cardigan or knitted jacket fashion fit,cotton
1380,P20224318123510060,RIBBED SKIPPER POLO,"['Maglieria', 'Polo, Camicie e T-shirt', 'Vintage', 'Polo, Camicie e Top']",371.5,1380,Spring-Summer,0,060,Men,shortsleeved skipper knit polo in ultrathin pure silk the vertical ribbed construction gives retro elegance and also allows easy matching with cardigans or jackets fashion fit,silk
1381,P20224311623510597,SILK RIBBED KNIT T-SHIRT,"['Polo, Camicie e T-shirt']",343.64,1381,Spring-Summer,0,597,Men,shortsleeved knitted tshirt in pure silk with contrasting colour detailing on the neckline and sleeve edging the vertical ribbing gives the garment a retro type of elegance and also allows for easy pairings with a cardigan or knitted jacket fashion fit,silk
1382,P20225516714290099,MERINOS WOOL CREW NECK,"['I classici', 'Maglieria, Giacche']",158.56,1382,Spring-Summer,0,099,Men,crew neck in extrafine merino wool its warm and lightweight a classical garment of mens wardrobe a fashion fit perfect to wear on its own or under a coat or jacket,wool
1383,P20224516714790099,SUPER TASMANIA CREW NECK  ,['Maglieria'],399.36,1383,Spring-Summer,0,099,Men,super tasmania wool crewneck an extra fine bright and extraordinarily soft yarn super tasmania gives wearer pleasant sensations ensuring constant protection and warmth in the winter freshness in the summer nexttoskin softness 365 days a year mens wardrobe musthave fashion fit,wool
1384,P20225711920615598,KNITTED POLO FRESH COTTON,"['Maglieria', 'I classici', 'Polo, Camicie e T-shirt', 'Polo, Camicie e Top']",352.93,1384,Spring-Summer,0,598,Men,fresh cotton knit shortsleeved polo featuring a threebutton closure a timeless staple perfect for a sporty outfit layered with a jacket it creates a modern formal look with an easyurban appeal fashion fit,cotton
1385,P20225716422102001,CHECKERED BOUCLE' KNIT POLO,"['Maglieria', 'Polo, Camicie e T-shirt', 'Polo, Camicie e Top']",0.08,1385,Spring-Summer,0,001,Men,shortsleeved knit polo in bouclè cotton the checkered pattern makes the item young and contemporary perfect for fashion matches with shorts or jeans fashion fit,cotton
1386,P20225715518618050,LINEN AND COTTON T-SHIRT,"['Maglieria', 'Polo, Camicie e T-shirt']",0.08,1386,Spring-Summer,0,050,Men,shortsleeved linen and cotton tshirt sweater with contrasting color details on the neck and sleeves the stitch links work gives a contemporary and youthful allure to the garment making it perfect for different styles and combinations fashion fit,linen
1387,P20225715222106590,KNIT BOUCLE' T-SHIRT,"['Maglieria', 'I classici', 'Polo, Camicie e T-shirt', 'Capispalla', 'Giacche']",0.08,1387,Spring-Summer,0,590,Men,shortsleeved knit tshirt in bouclè cotton a classic comfortable and versatile style thats perfect for wearing with a knit jacket cardigan or simply alone fashion fit,cotton
1388,P20225713420624598,KNIT T-SHIRT WITH CONTRASTING DETAILS,"['Maglieria', 'Polo, Camicie e T-shirt']",0.08,1388,Spring-Summer,0,598,Men,fresh cotton knit tshirt with contrasting color details on neck waistband and short sleeves a contemporary versatile garment thats perfect for casual pairing with jeans or sporty jogging pants fashion fit,cotton
1389,P20225713520619051,KNIT T-SHIRT WITH PROFILES,"['Maglieria', 'Polo, Camicie e T-shirt']",0.08,1389,Spring-Summer,0,051,Men,fresh cotton knit tshirt featuring doublecolored stripes on neck and short sleeves a minimalist and refined garment perfect for a variety of styles with both jeans and cotton pants fashion fit,cotton
1390,P20226011179017520,VINTAGE PIQUET POLO,"['Polo, Camicie e T-shirt', 'Vintage', 'Polo, Camicie e Top']",0.08,1390,Spring-Summer,0,520,Men,cotton piquè polo with long sleeves angled cuffs spread collar and threebuttons fastening the vintage effect makes this garment casual and soughtafter perfect to be worn with jeans or trousers both in the office and during the leisure time fashion fit,cotton
1391,P20225711320625002,CABLE KNIT POLO,"['Polo, Camicie e T-shirt', 'Polo, Camicie e Top']",215.0,1391,Spring-Summer,0,002,Men,fresh cotton shortsleeved knitted polo shirt with cable knitting and contrasting colour details on the collar sleeve edging and bottom hem a british style piece perfect to wear with a knitted jacket for a street and fashionable look fashion fit,cotton
1392,P20225511214200597,WOOL POLO CLASSIC FIT,"['Maglieria', 'I classici', 'Polo, Camicie e T-shirt', 'Polo, Camicie e Top']",150.0,1392,Spring-Summer,0,597,Men,long sleeve merinos extrafine polo sweater this classic garment takes inspiration from the polished poloshirts using the typical small collar perfect for the office and leisure time it completes with elegance every outfit classic fit,wool
1393,P20225810122793012,VINTAGE MERINOS CARDIGAN ,"['Maglieria, Giacche', 'Vintage']",180.0,1393,Spring-Summer,0,012,Men,cardigan in 100 extra fine merino wool featuring a sixbutton closure the délavé effect gives a new allure to this classic garment making it more contemporary its warm and adaptable an evergreen that creates the desired combination from the most classic to the most extravagant look always bringing out a touch of class fashion fit,wool
1394,P20225516722792914,VINTAGE MERINOS CREW NECK ,"['Maglieria, Giacche', 'Vintage']",145.0,1394,Spring-Summer,0,914,Men,crew neck in merino vintage wool the délavé effect on the neck and cuffs gives a new allure to this classic garment making it more contemporary and versatile it is extremely warm and lightweight perfect worn on its own or under one of our jackets for a casual and more sought after style fashion fit,wool
